,findSigExposures,best_columns,Cancer Types,Sample Names
446,0.11269463481776733,0,SP84392,Stomach-AdenoCA
447,0.32491230082489797,4,SP84392,Stomach-AdenoCA
448,0.024546210535371205,20,SP84392,Stomach-AdenoCA
449,0.03498408510882345,21,SP84392,Stomach-AdenoCA
450,0.14237375620107245,25,SP84392,Stomach-AdenoCA
451,0.3604890125120676,48,SP84392,Stomach-AdenoCA
452,0.09288130607442271,0,SP105086,Stomach-AdenoCA
453,0.59622738638035,4,SP105086,Stomach-AdenoCA
454,0.028754228563023974,20,SP105086,Stomach-AdenoCA
455,0.07092954846300926,21,SP105086,Stomach-AdenoCA
456,0.211207530519194,22,SP105086,Stomach-AdenoCA
457,0.06947942905121747,0,SP85379,Stomach-AdenoCA
458,0.3979848866498741,4,SP85379,Stomach-AdenoCA
459,0.19584382871536524,20,SP85379,Stomach-AdenoCA
460,0.33669185558354325,21,SP85379,Stomach-AdenoCA
461,0.186340371081254,0,SP105261,Stomach-AdenoCA
462,0.03662827895073576,1,SP105261,Stomach-AdenoCA
463,0.17674344209852846,4,SP105261,Stomach-AdenoCA
464,0.015355086372360844,16,SP105261,Stomach-AdenoCA
465,0.5849328214971209,44,SP105261,Stomach-AdenoCA
466,0.09953424184923236,0,SP84056,Stomach-AdenoCA
